c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
3,2,2,0.574,174,2,4.577,117.17,6005.6,67594,0.40133,0.13868,14.828,119.27,4.4151e+05,6.3097e+11,0.1126,0.10586,45.85,32.083,34.218,146.57,40.038,6.1699e-05,1.829e+05
3,2,3,0.65,121,2,3.1582,78.27,4144.6,46276,0.31664,0.10824,7.7838,67.136,2.379e+05,3.7751e+11,0.079875,0.075474,36.273,23.258,22.788,117.68,22.156,4.8505e-05,1.1422e+05
3,2,4,0.848,59.5,2,1.8772,47.37,2459.5,27958,0.24575,0.081783,2.7897,31.647,85476,1.7455e+11,0.049823,0.047502,30.359,16.566,13.667,92.175,9.5632,3.9653e-05,53557
3,2,5,0.991,70.8,2,1.3322,33.657,1744.7,18884,0.20877,0.066353,1.3943,18.772,42716,9.6958e+10,0.036857,0.032493,27.692,13.572,9.7929,78.337,5.4708,3.4874e-05,32564
3,2,6,1.17,42.5,2,0.92781,23.416,1213.7,13214,0.17415,0.052151,0.68343,11.033,20857,5.7101e+10,0.026832,0.021406,24.949,11.111,6.9655,65.41,3.1544,2.9859e-05,19360
3,2,7,1.38,29.7,2,0.72914,18.358,954.32,11055,0.15506,0.044579,0.42108,7.6638,12949,4.2809e+10,0.021685,0.01618,23.446,9.865,5.6184,58.262,2.2105,2.7085e-05,13698
3,3,2,0.577,147,2,4.609,77.671,6276.6,67039,0.42377,0.13214,15.23,56.643,4.9182e+05,6.3488e+11,0.12008,0.10757,39.783,29.524,30.019,142.29,31.515,6.2362e-05,2.3618e+05
3,3,3,0.69,67.6,2,3.2016,53.578,4352.1,46029,0.3578,0.11374,7.2052,31.89,2.326e+05,3.6412e+11,0.085986,0.081572,35,23.094,21.103,122.2,16.842,5.512e-05,1.37e+05
3,3,4,0.876,29.8,2,2.0843,35.474,2829.4,28760,0.29201,0.092399,3.0418,17.054,97916,1.7789e+11,0.058301,0.055533,30.976,17.86,14.367,100.06,8.222,4.7298e-05,73000
3,3,5,1.07,38.6,2,1.2901,21.989,1750.3,18446,0.22472,0.067939,1.2428,8.6047,40392,9.2871e+10,0.037768,0.033228,25.961,13.186,9.3311,76.636,4.0159,3.7861e-05,37799
3,3,6,1.25,5.01,2,0.95749,16.27,1298.3,13373,0.19801,0.05687,0.66061,5.4042,21461,5.6785e+10,0.029193,0.023723,24.503,11.38,7.2277,67.446,2.5057,3.4318e-05,24232
3,3,7,1.43,3.8,2,0.78351,13.337,1062.2,10726,0.18386,0.050868,0.4262,3.9596,13843,4.0511e+10,0.024541,0.018792,23.998,10.509,6.1441,62.522,1.8294,3.2569e-05,17802
3,4,2,0.629,28.4,2,3.201,80.407,4203.2,47234,0.31643,0.10895,8.072,69.4,2.4814e+05,3.752e+11,0.080757,0.076252,36.464,23.541,23.193,117.81,23.152,4.7672e-05,1.1823e+05
3,4,3,0.69,20.1,2,2.8179,71.328,3695,38225,0.30749,0.10542,5.8664,56.387,1.7936e+05,2.7623e+11,0.072313,0.070196,36.066,22.03,20.446,115.23,18.027,4.7557e-05,94631
3,4,4,0.864,4.21,2,1.7638,45.094,2311.9,24804,0.2407,0.079936,2.4165,28.634,74697,1.4519e+11,0.047302,0.044954,30.363,16.165,12.911,90.463,8.5385,3.916e-05,49230
3,4,5,1.07,-1.15,2,1.1832,30.344,1550,16384,0.19853,0.06229,1.0821,15.827,33479,7.7216e+10,0.033212,0.028746,27.148,12.845,8.8539,74.559,4.5423,3.3646e-05,27580
3,4,6,1.32,17.8,2,0.73612,18.752,963.84,10657,0.15772,0.045594,0.41925,7.7028,12977,3.9585e+10,0.0219,0.016579,24.027,10.081,5.73,59.442,2.1892,2.7664e-05,13921
3,4,7,1.48,12.8,2,0.60568,15.321,794.46,8100.6,0.14213,0.039739,0.29178,5.7322,9242.5,2.7829e+10,0.018477,0.013131,22.687,9.1461,4.7937,53.554,1.6657,2.5324e-05,10808
3,5,2,0.586,180,2,4.0037,83.1,5329.4,62546,0.359,0.12134,12.372,68.93,3.8064e+05,5.7365e+11,0.092799,0.094345,37.959,27.084,27.762,126.29,29.295,5.6231e-05,1.7251e+05
3,5,3,0.693,97.9,2,2.9649,60.975,3940.5,46578,0.31092,0.10561,6.7325,42.712,2.0725e+05,3.6831e+11,0.070087,0.073981,33.968,21.977,20.438,111.19,17.36,5.0433e-05,1.1089e+05
3,5,4,0.895,72.5,2,1.7093,35.695,2270.1,25899,0.23328,0.077256,2.3227,19.309,72380,1.5262e+11,0.041806,0.043721,27.97,15.323,12.112,84.024,7.1703,3.9689e-05,50931
3,5,5,1.08,49,2,1.2461,26.109,1654,17044,0.20472,0.064695,1.1738,11.842,36592,8.2987e+10,0.031439,0.030459,26.446,12.982,9.0935,73.546,4.266,3.631e-05,31473
3,5,6,1.25,57,2,0.86124,18.023,1142.2,11960,0.1695,0.050718,0.5662,6.8838,17605,4.8021e+10,0.022474,0.019982,23.68,10.578,6.5219,60.996,2.4333,3.0879e-05,18500
3,5,7,1.46,54.1,2,0.66653,13.89,884.17,8896.5,0.15004,0.042924,0.33895,4.6448,10639,3.1193e+10,0.017817,0.014673,22.344,9.3566,5.1997,54.045,1.6475,2.7904e-05,12860
3,6,2,0.635,54.1,2,3.6091,83.869,4755.9,51114,0.34702,0.12054,9.5434,70.887,2.8775e+05,4.2386e+11,0.085853,0.087336,39.075,26.068,25.969,126.47,25.972,5.3732e-05,1.3604e+05
3,6,3,0.702,27.9,2,2.9731,68.538,3917.4,43541,0.31297,0.10774,6.5497,51.944,1.9932e+05,3.3195e+11,0.071676,0.073868,35.887,22.549,21.091,114.91,18.607,4.9544e-05,1.0393e+05
3,6,4,0.829,31.5,2,2.0941,48.729,2757.8,29783,0.2612,0.088464,3.3264,31.262,1.0207e+05,1.8787e+11,0.051731,0.053628,31.604,17.835,14.998,96.546,10.58,4.2664e-05,63264
3,6,5,0.999,19.2,2,1.4661,34.473,1930,18823,0.22657,0.073068,1.5431,18.165,47470,9.4828e+10,0.037544,0.036061,29.687,14.732,10.777,83.604,5.8059,3.9157e-05,36740
3,6,6,1.16,2.46,2,1.0798,25.316,1420.1,14077,0.19147,0.059176,0.86027,11.652,26401,6.1728e+10,0.028547,0.025497,26.624,12.247,8.071,70.74,3.6391,3.3927e-05,23950
3,6,7,1.29,6.16,2,0.88641,20.892,1164.7,12586,0.17556,0.05226,0.56937,8.7471,17311,5.0241e+10,0.023905,0.020148,25.56,11.149,6.7749,64.869,2.7331,3.1468e-05,17643
3,7,2,0.541,122,2,4.6226,105.9,6123.6,63713,0.39175,0.13463,15.652,97.519,4.8231e+05,5.7917e+11,0.10722,0.10667,43.096,31.386,33.087,139.72,37.97,5.9765e-05,2.0397e+05
3,7,3,0.667,54.4,2,3.2293,72.254,4271.2,43606,0.32695,0.11243,7.6807,54.456,2.3839e+05,3.3712e+11,0.076589,0.079059,36.848,23.952,22.641,118.91,20.49,5.2034e-05,1.2167e+05
3,7,4,0.87,37,2,1.7695,40.161,2339.3,25033,0.23278,0.078446,2.5589,23.491,80763,1.497e+11,0.04362,0.045736,28.723,15.891,12.672,85.403,8.1282,3.9002e-05,53507
3,7,5,1.05,7.63,2,1.2267,28.148,1619.2,16604,0.1997,0.064029,1.1612,13.547,36209,7.8695e+10,0.03135,0.030252,26.744,13.069,9.0891,73.148,4.4279,3.5044e-05,30357
3,7,6,1.23,27.5,2,0.90451,20.553,1194.5,12231,0.17225,0.052434,0.63283,8.4017,19996,4.985e+10,0.023797,0.021243,24.684,11.07,6.8739,63.176,2.7486,3.1117e-05,19770
3,7,7,1.41,4.67,2,0.70251,16.043,926.83,9063.2,0.15537,0.044991,0.36643,5.7532,11513,3.2392e+10,0.019056,0.01557,23.822,9.9647,5.5149,56.971,1.8684,2.8728e-05,13374
3,8,2,0.584,123,2,4.2385,101.48,5588.3,54944,0.38144,0.13219,12.694,91.052,3.8933e+05,4.6559e+11,0.10102,0.099114,42.799,29.324,30.535,139.2,32.645,5.8166e-05,1.7272e+05
3,8,3,0.661,79.9,2,3.1677,75.825,4170.7,46686,0.32304,0.11248,7.4422,60.413,2.2773e+05,3.6252e+11,0.076738,0.078508,37.204,23.801,22.843,118.85,21.39,5.0329e-05,1.1447e+05
3,8,4,0.831,35.1,2,1.9344,46.912,2542.6,27269,0.25321,0.085644,2.8081,29.43,85906,1.5984e+11,0.048774,0.050205,31.208,17.095,14.109,94.06,9.2466,4.2095e-05,56267
3,8,5,0.982,47.2,2,1.3732,33.443,1804.6,17911,0.21087,0.068743,1.4629,18.013,45066,8.7705e+10,0.035817,0.034415,27.782,13.819,10.166,78.41,5.4121,3.6374e-05,34952
3,8,6,1.15,12.8,2,1.0907,26.46,1432.8,13528,0.1954,0.060613,0.85988,12.207,26485,5.7875e+10,0.029336,0.026099,27.453,12.543,8.2385,72.617,3.6355,3.4728e-05,24242
3,8,7,1.27,38.6,2,0.87796,21.483,1152.2,11263,0.17571,0.052559,0.55423,9.0776,16958,4.2719e+10,0.024142,0.020241,25.847,11.22,6.7923,65.416,2.6865,3.159e-05,17496
4,1,2,0.628,94.8,2,5.0314,140.8,6601.2,70652,0.40011,0.12456,20.169,210.1,6.3681e+05,9.047e+11,0.1306,0.091705,42.287,29.004,31.863,148.43,38.988,5.9025e-05,2.3277e+05
4,1,3,0.73,53.9,2,3.6379,102.82,4759.7,52927,0.33908,0.1058,10.639,131.7,3.337e+05,5.6362e+11,0.097356,0.071738,36.479,22.775,22.25,127.77,22.733,5.1053e-05,1.4453e+05
4,1,4,0.894,21,2,2.5496,73.109,3329.7,36575,0.28701,0.089071,5.215,78.559,1.632e+05,3.2277e+11,0.071251,0.05364,32.54,18.222,15.553,108.66,12.528,4.515e-05,85820
4,1,5,1.03,28.5,2,1.8698,53.958,2438.6,25380,0.24971,0.074594,2.7491,49.767,85278,1.8681e+11,0.054702,0.038542,29.914,15.161,11.476,94.789,7.4763,4.0776e-05,54166
4,1,6,1.2,9.57,2,1.3478,38.583,1760,19191,0.21069,0.060013,1.4666,30.334,46245,1.2298e+11,0.041137,0.026915,26.814,12.493,8.4004,80.143,4.6258,3.5172e-05,34421
4,1,7,1.38,6.3,2,1.0806,31.446,1406.7,15597,0.19499,0.053245,0.88535,22.277,27260,8.6947e+10,0.034315,0.020687,26.203,11.445,6.9039,74.314,3.3204,3.3026e-05,23847
4,2,2,0.562,295,2,6.568,174.51,8619.5,1.0322e+05,0.46678,0.14788,32.215,277.48,9.7787e+05,1.5011e+12,0.15598,0.11785,49.458,36.375,41.918,167.99,55.593,7.066e-05,3.2688e+05
4,2,3,0.637,146,2,5.1048,134.08,6691.6,77891,0.39851,0.12711,20.491,193.1,6.2468e+05,1.0112e+12,0.123,0.095725,41.722,29.004,31.65,145.56,37.459,6.0947e-05,2.3284e+05
4,2,4,0.831,91.4,2,3.0927,81.607,4048.4,39158,0.31955,0.10207,7.1226,87.365,2.1963e+05,3.6618e+11,0.077969,0.06511,35.211,20.607,18.571,119.22,15.332,5.1953e-05,1.1021e+05
4,2,5,0.951,95.2,2,2.3048,59.934,3022.2,32597,0.26469,0.082855,4.3826,56.14,1.3807e+05,2.8179e+11,0.059411,0.048509,30.35,16.548,13.75,98.585,9.8826,4.4057e-05,76725
4,2,6,1.23,24.4,2,1.3156,34.761,1720.7,19926,0.20049,0.058293,1.4212,25.605,44230,1.3078e+11,0.036105,0.025946,25.578,11.984,8.1238,74.849,4.3613,3.4765e-05,33440
4,2,7,1.37,46.8,2,1.1126,29.292,1455.7,14963,0.19042,0.05349,0.95737,19.226,29943,8.6261e+10,0.031364,0.02129,25.503,11.275,6.9982,71.349,3.2571,3.3789e-05,25671
4,3,2,0.612,119,2,6.4827,115.54,8839.9,97113,0.5083,0.14822,28.811,126.39,9.368e+05,1.3468e+12,0.1649,0.12422,44.339,33.813,35.907,170.7,40.71,7.6901e-05,3.8934e+05
4,3,3,0.679,70.4,2,4.9237,86.652,6705.3,67413,0.42976,0.12714,17.777,83.716,5.8788e+05,8.3117e+11,0.12727,0.098968,37.949,26.89,26.691,145.89,25.833,6.6818e-05,2.7266e+05
4,3,4,0.871,64.6,2,3.0836,55.249,4192.8,42967,0.3437,0.10384,6.939,42.221,2.283e+05,4.1105e+11,0.082918,0.068992,32.561,20.07,17.284,117.51,11.774,5.6579e-05,1.3698e+05
4,3,5,1.06,40.8,2,2.0068,36.176,2727.5,30084,0.27672,0.081242,2.9859,22.673,98502,2.336e+11,0.056161,0.044375,28.29,15.414,11.782,94.22,6.1378,4.7369e-05,73942
4,3,6,1.25,21.8,2,1.4979,26.844,2034.7,20060,0.2445,0.068617,1.6073,14.247,53344,1.31e+11,0.04354,0.03193,26.689,13.221,9.0989,83.342,3.8449,4.2915e-05,48004
4,3,7,1.38,18.5,2,1.2334,22.209,1675.3,17231,0.22321,0.06116,1.0903,10.832,36099,1.0214e+11,0.036556,0.025957,25.348,11.956,7.7499,75.929,2.8887,3.9927e-05,36069
4,4,2,0.604,130,2,5.6242,145.07,7399.1,76048,0.42159,0.133,24.432,205.48,7.7179e+05,9.7845e+11,0.13444,0.10133,44.173,30.894,34.456,154.36,42.065,6.3457e-05,2.7563e+05
4,4,3,0.724,26,2,3.808,99.318,4992.8,55951,0.33916,0.10778,11.713,120.41,3.653e+05,6.139e+11,0.093582,0.075154,35.948,22.789,22.706,125.72,22.535,5.3241e-05,1.5769e+05
4,4,4,0.878,2.65,2,2.7518,73.993,3597.3,36990,0.30374,0.096918,5.5973,74.992,1.7175e+05,3.2688e+11,0.070273,0.058714,34.324,19.372,16.687,113.28,12.753,5.0218e-05,92496
4,4,5,1.09,2.4,2,1.7127,45.784,2240,24455,0.23444,0.070902,2.286,37.229,71050,1.7516e+11,0.045782,0.035227,28.688,14.24,10.512,87.449,6.2174,4.0351e-05,48099
4,4,6,1.27,4.19,2,1.2286,32.663,1607.4,17959,0.19685,0.056622,1.204,22.73,37702,1.0962e+11,0.03407,0.024194,25.689,11.728,7.6774,73.697,3.8089,3.463e-05,30221
4,4,7,1.44,0.623,2,0.97714,26.004,1277.4,13795,0.18042,0.049761,0.72841,15.859,22706,7.3689e+10,0.02801,0.01841,25.059,10.7,6.2657,67.654,2.6393,3.236e-05,21191
4,5,2,0.676,146,2,4.9219,108.16,6543,79077,0.40887,0.13042,17.928,125.15,5.5452e+05,1.011e+12,0.11278,0.098269,40.984,28.644,28.807,144.65,30.344,6.5549e-05,2.3054e+05
4,5,3,0.727,115,2,4.2518,91.808,5654.2,62485,0.37218,0.11774,13.662,97.575,4.2999e+05,7.2477e+11,0.097994,0.085894,37.114,24.807,24.254,132.47,23.018,6.0922e-05,1.9285e+05
4,5,4,0.908,43.8,2,2.5329,55.326,3366.2,37162,0.28067,0.08854,5.1627,46.628,1.6411e+05,3.3649e+11,0.060182,0.054444,30.193,17.469,14.673,100.37,10.1,4.8566e-05,93939
4,5,5,1.07,44.3,2,1.8541,40.844,2462.5,28063,0.24124,0.07399,2.7366,29.79,86719,2.1538e+11,0.045035,0.038839,27.561,14.512,11.043,86.172,6.3222,4.2977e-05,58977
4,5,6,1.24,38.9,2,1.3794,30.404,1830.2,19518,0.21134,0.062157,1.458,18.967,46005,1.2521e+11,0.034462,0.027817,25.759,12.39,8.4545,75.688,3.9568,3.8523e-05,37686
4,5,7,1.41,24.3,2,1.0813,23.82,1434.7,15709,0.19017,0.053781,0.87625,13.022,27736,8.7111e+10,0.027554,0.020956,24.589,11.028,6.8375,68.27,2.7431,3.532e-05,26215
4,6,2,0.603,122,2,5.6642,136.49,7476.8,85869,0.41571,0.13181,25.373,188.25,7.9054e+05,1.1713e+12,0.1299,0.10346,42.947,31.079,34.007,149.06,41.884,6.3769e-05,2.8457e+05
4,6,3,0.692,71.7,2,4.5821,110.85,6035.1,65772,0.38172,0.12285,15.887,136.09,4.8914e+05,7.8804e+11,0.10658,0.090307,39.568,26.662,27.236,138.55,28.526,6.0683e-05,2.0209e+05
4,6,4,0.843,21.6,2,2.9128,71.292,3832.3,42487,0.30311,0.097311,6.5488,70.195,2.0296e+05,4.0306e+11,0.069697,0.062125,33.255,19.526,17.268,110.96,13.561,5.0719e-05,1.0554e+05
4,6,5,1,22.1,2,2.0998,51.336,2762.1,30000,0.25836,0.080691,3.4034,42.526,1.0573e+05,2.3659e+11,0.051723,0.044259,30.081,15.919,12.598,94.719,7.862,4.5066e-05,65961
4,6,6,1.16,21.7,2,1.6632,41.121,2184.4,22796,0.23605,0.070938,2.0081,30.288,61567,1.5311e+11,0.041997,0.033635,28.955,14.161,10.181,86.792,5.4654,4.211e-05,45118
4,6,7,1.36,11.4,2,1.2009,29.324,1578.9,15703,0.19903,0.056974,1.0764,18.301,33679,9.21e+10,0.031376,0.0232,26.237,11.808,7.4987,73.24,3.3936,3.6291e-05,28961
4,7,2,0.599,171,2,6.112,143.87,8089.1,84399,0.44776,0.14253,27.373,193.09,8.5644e+05,1.1014e+12,0.13858,0.11353,45.467,33.377,36.626,159.65,43.694,6.976e-05,3.135e+05
4,7,3,0.67,92.7,2,4.828,113.33,6384.3,62576,0.39574,0.12677,17.304,136.01,5.4388e+05,7.3213e+11,0.11078,0.094397,40.56,27.847,28.408,142.84,29.796,6.3291e-05,2.2395e+05
4,7,4,0.854,51.6,2,2.8679,68.268,3784.1,38953,0.29938,0.096432,6.4128,64.498,2.0067e+05,3.5621e+11,0.068073,0.061905,32.753,19.468,16.841,109.1,12.719,5.0729e-05,1.0692e+05
4,7,5,1.04,32.4,2,1.9883,48.382,2618.2,27252,0.25147,0.078617,3.0215,39.215,92907,2.0205e+11,0.048566,0.041985,29.381,15.619,12.058,91.685,7.247,4.4455e-05,61075
4,7,6,1.23,47.2,2,1.3461,32.06,1775.4,18627,0.2045,0.060508,1.4352,21.005,45406,1.1721e+11,0.034028,0.027058,25.858,12.313,8.2947,74.642,4.0055,3.7128e-05,36077
4,7,7,1.39,29.4,2,1.0598,25.295,1396.6,14146,0.18733,0.053059,0.83876,14.399,26384,7.6971e+10,0.027544,0.020333,25.274,11.157,6.7377,68.509,2.7057,3.4862e-05,24729
4,8,2,0.607,126,2,5.8727,147.11,7736.9,79629,0.43953,0.14099,25.207,205.04,7.8339e+05,1.0437e+12,0.13571,0.10997,45.872,32.784,35.939,158.93,43.793,6.7301e-05,2.8692e+05
4,8,3,0.686,91.1,2,4.4972,112.61,5911.9,62251,0.38331,0.12403,14.807,137.58,4.5537e+05,6.986e+11,0.10557,0.089971,40.168,26.568,26.954,140.35,27.71,6.0572e-05,1.9283e+05
4,8,4,0.831,68.8,2,2.9603,74.698,3886.7,40454,0.30301,0.097887,6.8383,76.095,2.1138e+05,3.7211e+11,0.071508,0.063467,33.242,19.636,17.623,111.76,14.064,5.0253e-05,1.0867e+05
4,8,5,0.999,42.8,2,1.9032,48.48,2497.6,27058,0.23976,0.074885,2.9317,40.785,90762,2.0119e+11,0.047697,0.040074,28.317,14.785,11.564,88.516,7.1384,4.1785e-05,58120
4,8,6,1.16,32.9,2,1.4981,38.042,1966.3,20815,0.21808,0.065273,1.735,27.7,54050,1.3463e+11,0.038524,0.030404,27.216,13.094,9.2596,80.61,4.8609,3.8975e-05,40315
4,8,7,1.31,31.1,2,1.2643,31.984,1659.3,17380,0.20204,0.058773,1.2233,21.23,38234,1.0471e+11,0.033186,0.025025,26.257,12.024,7.922,74.657,3.712,3.683e-05,31469
1,1,2,0.581,41,3,0.5016,9.9218,592.78,8531,0.14371,0.057992,0.30118,1.3071,4248,8.933e+09,0.014263,0.02813,25.18,12.723,8.8524,56.663,4.4485,1.5761e-05,3625.9
1,1,3,0.645,14.9,3,0.43644,8.5642,511.07,6791,0.13277,0.051467,0.21971,1.0408,3090.5,6.6224e+09,0.01271,0.022769,24.599,11.69,7.5102,53.502,3.3741,1.4965e-05,2890.3
1,1,4,0.85,22.3,3,0.24331,4.8229,267.87,3719.8,0.093779,0.031081,0.068108,0.44089,955.04,2.8493e+09,0.0077725,0.010592,21.043,8.3909,3.9313,38.44,1.19,1.0907e-05,1252.6
1,1,5,0.995,3.13,3,0.17009,3.3804,186.5,2520.5,0.07921,0.023774,0.032468,0.25599,458.69,1.6025e+09,0.0057453,0.0068032,19.851,7.3073,2.7944,32.158,0.65891,9.6851e-06,747.71
1,1,6,1.23,30,3,0.11275,2.2214,123.05,1740.6,0.064038,0.017213,0.013896,0.13504,200.85,9.0642e+08,0.004056,0.0040112,18.212,6.278,1.9172,25.874,0.35172,8.0746e-06,423.43
1,1,7,1.38,23,3,0.081556,1.6112,88.268,1240,0.052997,0.01325,0.0076313,0.086931,113.71,5.8144e+08,0.0031604,0.0026697,16.698,5.5595,1.4217,21.456,0.22115,6.7806e-06,280.61
1,2,2,0.544,154,3,0.69378,12.758,825.81,10793,0.17365,0.068996,0.54457,1.9534,7739.1,1.44e+10,0.016892,0.036184,27.258,14.741,11.07,67.134,6.1006,1.9688e-05,5340.9
1,2,3,0.616,54,3,0.59866,10.845,707.66,9187.9,0.16537,0.061986,0.39485,1.53,5592.1,1.116e+10,0.014908,0.029216,27.199,13.666,9.4398,65.211,4.66,1.8659e-05,4010.6
1,2,4,0.821,31.5,3,0.30219,5.4756,345.84,5034,0.10783,0.035524,0.10865,0.57767,1529.9,4.6086e+09,0.0083154,0.012793,21.054,8.7168,4.6395,43.89,1.5068,1.266e-05,1618.2
1,2,5,1.05,42.1,3,0.1903,3.4473,209.1,3044.6,0.082427,0.024633,0.041969,0.28538,594.26,2.3084e+09,0.0056171,0.0071176,19.05,7.0929,2.9089,33.33,0.68399,1.0263e-05,858.93
1,2,6,1.17,55.5,3,0.13946,2.5356,152.97,2283.5,0.069093,0.019297,0.023831,0.18769,337.53,1.5572e+09,0.004312,0.0048626,17.408,6.1859,2.1845,27.891,0.43802,8.861e-06,560.63
1,2,7,1.35,37.2,3,0.10928,1.9736,119.32,1649.2,0.061925,0.01625,0.013933,0.12639,199.6,9.5674e+08,0.0035314,0.0035591,17.123,5.8466,1.7695,25.069,0.29502,8.1318e-06,393.1
1,3,2,0.558,65,3,0.93175,11.367,1145.6,14776,0.27571,0.083381,0.92909,1.5872,14078,2.5795e+10,0.03585,0.046357,28.66,17.174,13.315,105.5,6.9598,2.4226e-05,8195.7
1,3,3,0.665,13.2,3,0.67393,7.999,823.06,9942.2,0.23842,0.066524,0.47253,0.93967,7114,1.4258e+10,0.028189,0.031517,26.398,13.966,9.6669,93.681,3.9332,2.1397e-05,4995.2
1,3,4,0.85,20.6,3,0.38339,4.6106,460.4,5786.9,0.17383,0.043513,0.16382,0.42878,2456.6,6.3697e+09,0.01834,0.016406,22.124,9.8822,5.5778,70.551,1.5751,1.6398e-05,2243.1
1,3,5,1.1,8.07,3,0.22193,2.6587,254.09,3602,0.12374,0.027404,0.054426,0.18809,819.48,3.2223e+09,0.012713,0.0077948,18.822,7.19,3.148,52.112,0.64536,1.2028e-05,1078.5
1,3,6,1.28,3.42,3,0.16694,1.999,189.98,2706,0.10663,0.021999,0.030223,0.12251,455,2.1101e+09,0.010759,0.0052731,18.007,6.478,2.4058,46.794,0.41199,1.031e-05,716.73
1,4,2,0.624,58.3,3,0.49249,8.8639,580.13,7118.1,0.14936,0.056648,0.26609,1.0366,3775.4,7.153e+09,0.012865,0.025394,25.938,12.565,8.3069,59.265,3.7106,1.6886e-05,3191.5
1,4,3,0.733,14.2,3,0.33552,6.0299,387.17,5014.8,0.11902,0.040958,0.12806,0.59775,1806.2,4.2711e+09,0.0092384,0.015743,22.702,9.7513,5.5414,48.355,1.9548,1.3601e-05,1851.8
1,4,4,0.851,13.4,3,0.25001,4.5112,278,3559.9,0.099167,0.032481,0.068725,0.37888,970.39,2.7099e+09,0.0071563,0.010818,21.461,8.4797,4.0613,40.198,1.1245,1.2074e-05,1237.6
1,4,5,1.09,22.5,3,0.15351,2.7889,168.6,2215.8,0.076912,0.022317,0.026119,0.18659,372.28,1.3336e+09,0.0047221,0.0057554,19.507,6.9874,2.5494,31.159,0.52628,9.6899e-06,612.54
1,4,6,1.29,3.84,3,0.1049,1.8996,114.19,1511.1,0.062863,0.016866,0.012249,0.10638,178.58,7.7849e+08,0.0034706,0.0036984,17.996,6.1267,1.8326,25.555,0.29628,8.1891e-06,367.49
1,5,1,0.529,141,3,0.83898,13.01,1037.8,15623,0.21331,0.081183,0.81949,1.9766,11948,2.4188e+10,0.021548,0.046741,27.786,16.191,13.26,80.677,7.4627,2.1598e-05,7402.2
1,5,2,0.591,125,3,0.70675,10.565,847.75,11469,0.19772,0.069891,0.55707,1.449,8108.5,1.6755e+10,0.018889,0.035187,26.807,14.352,10.769,76.113,5.2334,2.1515e-05,5096.3
1,5,3,0.669,56.5,3,0.52623,7.7739,626.22,9173.3,0.16478,0.054712,0.31862,0.93345,4630.4,1.1705e+10,0.014721,0.024439,23.662,11.732,7.908,65.147,3.2772,1.7624e-05,3392.7
1,5,4,0.862,56.1,3,0.30302,4.5321,350.56,5274.2,0.11997,0.03577,0.10944,0.42585,1585.3,5.129e+09,0.0094352,0.012467,20.256,8.585,4.5481,48.739,1.295,1.3407e-05,1544
1,5,5,1.03,61.9,3,0.22056,3.3248,246.55,3192.1,0.10006,0.027353,0.056152,0.26526,814.23,2.608e+09,0.0073983,0.007527,19.3,7.2688,3.205,41.222,0.74854,1.1515e-05,963.89
1,5,6,1.25,41.7,3,0.15445,2.308,172.05,2398.9,0.085509,0.021009,0.026195,0.15055,381.98,1.6653e+09,0.0055955,0.0047894,18.28,6.4409,2.3233,35.093,0.42417,1.0197e-05,574.01
1,6,1,0.542,73.4,3,0.7485,12.716,896.28,12501,0.18656,0.073969,0.64258,1.9114,9230.3,1.7458e+10,0.017572,0.039877,27.939,15.469,11.978,71.322,6.6437,2.1665e-05,5708.6
1,6,2,0.597,69.4,3,0.6045,10.131,720.31,10464,0.16453,0.062068,0.4322,1.394,6216,1.3551e+10,0.014585,0.030568,25.304,13.164,9.5612,64.109,4.7747,1.8386e-05,4292.9
1,6,3,0.681,50.2,3,0.48512,8.0109,571.67,7778.7,0.14847,0.052308,0.26633,0.96998,3807.9,8.8924e+09,0.012254,0.022524,24.333,11.491,7.5167,59.133,3.1086,1.6922e-05,2985.1
1,6,4,0.826,19,3,0.31304,5.2039,360.68,5065.2,0.11489,0.036866,0.11373,0.51523,1620,4.6206e+09,0.0085075,0.013268,21.207,8.8119,4.8064,46.768,1.4909,1.3312e-05,1650.6
1,6,5,1.01,11.5,3,0.21911,3.6968,242.82,3131.5,0.093722,0.027686,0.05505,0.30868,783.08,2.4783e+09,0.0062917,0.0078819,20.28,7.6096,3.29,38.252,0.80474,1.145e-05,954.11
1,6,6,1.16,13.3,3,0.16239,2.7329,179.69,2452.5,0.080439,0.022002,0.030563,0.19878,436.58,1.6866e+09,0.0048657,0.0053847,19.015,6.7725,2.4921,32.706,0.51445,1.0118e-05,617.8
1,7,1,0.511,88.9,3,0.75991,12.656,913.6,11561,0.19693,0.079402,0.61618,1.6613,8947,1.4335e+10,0.018316,0.04421,28.988,16.405,12.949,74.851,7.0732,2.1705e-05,5897.6
1,7,2,0.568,67.6,3,0.64385,10.369,769.18,9370.6,0.18277,0.070692,0.42718,1.221,6190.2,1.0731e+10,0.01597,0.035632,27.861,14.755,10.849,70.895,5.1003,2.0544e-05,4581.9
1,7,3,0.68,55.1,3,0.4182,6.6028,492.32,6113.3,0.14215,0.049176,0.19057,0.65361,2740,5.7655e+09,0.011315,0.020509,23.494,10.878,6.8815,57.092,2.5226,1.6013e-05,2481.9
