c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
4,4,6,1.27,4.19,2,1.1152,36.572,1474.1,16444,0.26724,0.082467,0.80087,32.65,25354,8.8918e+10,0.03875,0.037417,55.437,21.863,9.251,87.625,2.5743,5.0526e-05,25435
4,4,7,1.44,0.623,2,0.8854,29.309,1167.3,11949,0.24689,0.077493,0.51174,21.751,15389,5.3482e+10,0.032426,0.033786,53.486,20.813,8.312,84.423,1.7604,4.5902e-05,18156
4,5,2,0.676,146,2,7.707,191.72,10524,1.2159e+05,0.80288,0.26412,35.623,392.19,1.1549e+06,2.3322e+12,0.2058,0.19536,118.25,66.113,50.094,244.44,51.641,0.00015376,4.4042e+05
4,5,3,0.727,115,2,6.3078,147.96,8631.3,93415,0.70129,0.23333,24.944,260.11,8.1784e+05,1.5781e+12,0.17179,0.1705,105.46,56.796,41.559,226.07,37.805,0.0001301,3.3881e+05
4,5,4,0.908,43.8,2,2.8278,85.577,3773.4,39542,0.42473,0.14346,5.3185,124.13,1.6749e+05,3.7099e+11,0.077274,0.086228,75.053,34.605,19.637,131.4,10.734,8.1589e-05,1.0189e+05
4,5,5,1.07,44.3,2,1.9066,56.798,2541.8,26739,0.36805,0.11412,2.1175,66.319,65582,1.906e+11,0.055767,0.060876,65.127,27.922,13.939,109.28,5.1992,7.6213e-05,52513
4,5,6,1.24,38.9,2,1.2935,37.102,1717.6,17107,0.30897,0.098607,0.95448,31.469,29725,9.4991e+10,0.040322,0.045818,58.577,24.047,10.889,98.269,2.7939,6.3621e-05,30280
4,5,7,1.41,24.3,2,1.0325,32.097,1373.6,14064,0.27818,0.093362,0.6842,26.871,20755,6.8297e+10,0.032856,0.043363,54.58,22.433,9.8112,84.386,1.7843,5.8398e-05,23296
4,6,2,0.603,122,2,7.6931,212.85,10345,1.1576e+05,0.77643,0.25116,35.875,457.51,1.1092e+06,2.0981e+12,0.20411,0.18511,121.63,65.802,52.498,238.08,55.476,0.00014572,4.1068e+05
4,6,3,0.692,71.7,2,5.6245,161.97,7631.1,83528,0.63116,0.2097,20.242,309.53,6.4289e+05,1.2378e+12,0.15141,0.14953,103.77,53.171,38.402,206.84,35.564,0.00011895,2.7297e+05
4,6,4,0.843,21.6,2,3.0398,95.408,4031.6,44236,0.45342,0.15078,5.473,130.95,1.6915e+05,4.2511e+11,0.084317,0.090612,81.954,37.245,21.611,139.05,13.03,8.9104e-05,1.0579e+05
4,6,5,1,22.1,2,1.9468,60.943,2581.8,28481,0.37412,0.12022,2.1057,65.536,65424,2.0723e+11,0.057888,0.063704,69.727,29.57,14.836,117.08,5.7736,7.6199e-05,53529
4,6,6,1.16,21.7,2,1.577,51.793,2109.4,20731,0.35165,0.11482,1.3442,52.798,41127,1.2084e+11,0.049525,0.055716,67.653,27.909,13.088,110.9,4.0468,7.2335e-05,38739
4,6,7,1.36,11.4,2,1.0785,37.424,1442.6,13506,0.28341,0.09517,0.73425,34.549,22665,6.633e+10,0.036873,0.043053,58.431,23.597,10.14,89.312,2.3715,5.7844e-05,24271
4,7,2,0.599,171,2,10.134,262.34,13812,1.502e+05,0.95747,0.30683,57.598,636.16,1.9339e+06,3.4836e+12,0.27186,0.23148,141.01,81.179,67.29,323.08,78.361,0.00016232,6.2976e+05
4,7,3,0.67,92.7,2,5.4098,176,7357.1,77181,0.60795,0.20818,18.393,351.6,6.0265e+05,1.0581e+12,0.14109,0.14718,106.6,54.518,38.05,198.17,35.37,0.0001098,2.6097e+05
4,7,4,0.854,51.6,2,2.7451,94.596,3706.8,38809,0.44208,0.14393,4.5765,145.27,1.4916e+05,3.4699e+11,0.0791,0.084631,80.31,36.23,20.069,135.41,11.411,8.6289e-05,94761
4,7,5,1.04,32.4,2,1.7541,60.929,2316.3,24986,0.3481,0.11437,1.8068,67.775,55428,1.6992e+11,0.049354,0.059373,68.658,28.896,13.973,107.01,5.1328,7.3445e-05,45817
4,7,6,1.23,47.2,2,1.2067,41.958,1597.9,16103,0.2899,0.094067,0.95181,43.192,29325,8.601e+10,0.037601,0.043931,58.497,23.702,10.45,94.488,2.5852,5.9436e-05,31237
4,7,7,1.39,29.4,2,0.87496,25.779,1164.1,11849,0.25212,0.089675,0.48009,16.448,15067,5.3149e+10,0.028098,0.041526,55.294,22.41,9.4685,80.543,1.4997,5.272e-05,17991
4,8,2,0.607,126,2,7.8176,226.47,10793,1.0872e+05,0.80493,0.27309,35.829,497.97,1.1754e+06,1.8513e+12,0.20784,0.20086,127.9,69.63,55.549,264.34,58.058,0.00014786,4.4512e+05
4,8,3,0.686,91.1,2,5.1927,161.91,7093.1,76499,0.61032,0.21565,16.747,295.16,5.478e+05,9.9738e+11,0.13905,0.15214,106.42,53.884,37.96,203.18,33.685,0.00011173,2.4468e+05
4,8,4,0.831,68.8,2,3.3411,108.6,4466.3,44985,0.47156,0.16229,6.8556,175.22,2.1901e+05,4.37e+11,0.092482,0.09915,85.954,39.769,23.867,152.41,15.447,8.9963e-05,1.1929e+05
4,8,5,0.999,42.8,2,1.8665,61.056,2459.9,25691,0.35029,0.11131,2.1056,69.676,65425,1.7876e+11,0.05493,0.056577,66.283,27.815,13.835,109.24,5.7681,7.1033e-05,51600
4,8,6,1.16,32.9,2,1.4309,46.546,1894.7,18986,0.32058,0.10323,1.1461,46.161,36416,1.1024e+11,0.045277,0.04872,62.855,25.585,11.695,95.515,3.4098,6.8986e-05,33444
4,8,7,1.31,31.1,2,1.1509,36.334,1534.8,15983,0.2872,0.093785,0.78597,30.849,24767,8.5914e+10,0.038763,0.0434,57.344,23.271,10.144,80.037,2.3348,6.3459e-05,25927
1,1,2,0.581,41,3,0.72639,19.476,882.98,13508,0.28309,0.10745,0.51074,4.785,7471.6,2.1422e+10,0.025873,0.049262,90.803,35.726,14.162,105.18,5.9936,3.2855e-05,6160.9
1,1,3,0.645,14.9,3,0.54129,14.953,652.3,9356.2,0.2407,0.08461,0.29029,3.0958,4269.3,1.257e+10,0.020638,0.035592,83.892,31.399,10.913,87.753,4.0792,2.6907e-05,3863.3
1,1,4,0.85,22.3,3,0.23588,7.8632,269.47,4005.6,0.14423,0.045195,0.04819,1.1372,712.86,3.2353e+09,0.010362,0.015527,63.146,21.514,5.1968,52.391,1.0609,1.7562e-05,1251.1
1,1,5,0.995,3.13,3,0.15467,5.4834,178.8,2474.1,0.12276,0.038282,0.018923,0.6667,282.49,1.5656e+09,0.0079431,0.011892,56.294,18.754,4.1122,43.564,0.48852,1.5692e-05,697
1,1,6,1.23,30,3,0.098989,2.8924,113.1,1751.1,0.093706,0.033185,0.0081512,0.20843,130.87,9.3525e+08,0.0056931,0.010156,47.982,16.124,3.3652,36.701,0.2173,1.1817e-05,430.1
1,1,7,1.38,23,3,0.083007,2.4722,92.284,1292,0.08847,0.031494,0.0062018,0.23505,100.61,7.0109e+08,0.0059002,0.0095773,42.859,14.41,3.0696,33.646,0.15741,1.1457e-05,362.15
1,2,2,0.544,154,3,1.0095,23.85,1261.7,17359,0.35896,0.13376,0.99321,6.1963,14511,3.6154e+10,0.035562,0.069245,100.62,41.386,18.457,117.32,8.7688,4.5198e-05,9846.2
1,2,3,0.616,54,3,0.65688,16.892,789.61,11585,0.26046,0.093767,0.42553,3.4163,6208.5,1.8009e+10,0.021567,0.041187,88.381,33.787,12.264,89.279,4.726,3.2948e-05,4877
1,2,4,0.821,31.5,3,0.32031,11.061,378.02,5840.6,0.18553,0.05711,0.10339,2.3709,1516.5,5.9961e+09,0.01447,0.02192,63.796,22.684,6.6429,67.311,1.4971,2.2005e-05,1933.8
1,2,5,1.05,42.1,3,0.18718,6.8534,213.14,2982.9,0.12645,0.040831,0.039262,1.1891,562.04,2.1479e+09,0.0087459,0.013653,52.786,18.192,4.4259,46.61,0.61198,1.608e-05,897.11
1,2,6,1.17,55.5,3,0.12576,4.4173,144.15,2190.9,0.10062,0.03449,0.019815,0.4755,292.58,1.4098e+09,0.0059212,0.011088,45.889,15.625,3.5998,37.989,0.31906,1.3053e-05,526.61
1,2,7,1.35,37.2,3,0.11158,4.1977,128.51,1703.5,0.10239,0.034363,0.013826,0.61631,205.78,9.9567e+08,0.0065421,0.01085,44.363,15.075,3.4859,36.065,0.2568,1.341e-05,483.81
1,3,2,0.558,65,3,1.3066,25.898,1685.2,22459,0.59156,0.17036,1.5783,8.7755,24474,5.6886e+10,0.076023,0.093134,105.98,46.96,22.377,209.28,9.7081,5.4855e-05,14927
1,3,3,0.665,13.2,3,0.83211,15.218,1031.4,13369,0.47113,0.1186,0.61785,3.2786,9595.5,2.6156e+10,0.058016,0.053544,87.715,35.668,14.526,177,4.8258,3.7374e-05,7090.2
1,3,4,0.85,20.6,3,0.37435,10.277,454.04,5851.1,0.29279,0.069931,0.12984,2.3707,2010.1,6.2923e+09,0.031749,0.027522,63.95,23.696,7.8051,115.68,1.4109,2.518e-05,2371.7
1,3,5,1.1,8.07,3,0.18157,3.8662,210.14,3057.7,0.18842,0.041723,0.031025,0.37148,479.96,2.2584e+09,0.017624,0.013042,49.327,16.747,4.2825,73.482,0.42421,1.6947e-05,839.07
1,3,6,1.28,3.42,3,0.14463,2.831,165.76,2459.2,0.17318,0.041568,0.017345,0.22219,268.08,1.678e+09,0.016944,0.013193,45.982,15.703,4.0848,66.646,0.25708,1.5753e-05,630.87
1,4,2,0.624,58.3,3,0.68198,17.134,832.15,10285,0.31267,0.10858,0.4294,3.8139,6484.9,1.544e+10,0.027672,0.048543,90.831,35.814,13.887,112.35,5.4008,3.5723e-05,5715.9
1,4,3,0.733,14.2,3,0.39289,11.464,476.17,5954.5,0.22039,0.070225,0.13903,2.1333,2090.8,5.79e+09,0.01696,0.026935,73.684,26.777,8.3966,80.039,2.3043,2.5093e-05,2612
1,4,4,0.851,13.4,3,0.23801,7.6867,268.22,3668.7,0.15625,0.04963,0.04854,1.0962,717.65,2.812e+09,0.010376,0.016876,64.866,22.307,5.6058,53.785,0.99702,1.8866e-05,1243.9
1,4,5,1.09,22.5,3,0.13404,4.2852,150.47,1989.2,0.11299,0.035638,0.015151,0.46637,225.88,1.1016e+09,0.0064608,0.010338,52.905,17.58,3.745,38.601,0.38232,1.5109e-05,558.96
1,4,6,1.29,3.84,3,0.097527,3.4334,110.13,1379.8,0.091622,0.032373,0.0093305,0.37269,139.78,6.2099e+08,0.0052276,0.0096654,46.109,15.382,3.3045,32.183,0.22758,1.207e-05,392.84
1,5,1,0.529,141,3,1.3989,26.598,1795.9,25815,0.48725,0.16625,1.9189,8.4734,28643,7.3556e+10,0.048856,0.092018,105.77,46.78,23.494,160.04,12.282,5.8689e-05,14736
1,5,2,0.591,125,3,1.1141,23.738,1405.6,20017,0.45919,0.14478,1.1551,6.9032,16946,4.7658e+10,0.045896,0.075472,96.391,41.278,19.323,155.39,8.5756,5.2993e-05,10504
1,5,3,0.669,56.5,3,0.68497,16.338,834.03,11475,0.32216,0.096314,0.47607,3.8109,7192.2,1.9333e+10,0.027715,0.04434,78.041,30.876,12.362,113.57,4.5095,3.48e-05,5135.9
1,5,4,0.862,56.1,3,0.30354,9.3829,357.49,5131,0.1883,0.053578,0.086008,1.8763,1290.1,5.0097e+09,0.013337,0.019572,57.073,20.311,6.1826,63.487,1.1689,2.1655e-05,1666.3
1,5,5,1.03,61.9,3,0.1902,5.5071,217.48,2787.1,0.15295,0.044624,0.032429,0.73444,489.23,1.8886e+09,0.010666,0.014302,51.893,17.808,4.7263,55.757,0.51865,1.858e-05,840.11
1,5,6,1.25,41.7,3,0.14094,4.0515,159.38,2160.6,0.13736,0.039494,0.015727,0.5088,238.76,1.2873e+09,0.0093466,0.01275,46.395,15.793,4.0332,45.606,0.28457,1.6704e-05,545.46
1,6,1,0.542,73.4,3,1.3149,28.668,1658.7,24797,0.45106,0.15797,1.4854,8.8257,21547,6.6372e+10,0.046057,0.082235,105.08,45.399,22.252,163.06,11.856,5.4262e-05,13570
1,6,2,0.597,69.4,3,0.92828,21.334,1158.1,17530,0.35976,0.12497,0.84667,5.5072,12320,3.6636e+10,0.031792,0.061617,89.674,37.129,16.658,124.64,7.4272,4.4302e-05,8004.1
1,6,3,0.681,50.2,3,0.59802,15.397,718.52,10259,0.25664,0.084439,0.34954,3.4186,5095.7,1.5626e+10,0.020678,0.036003,77.416,29.517,10.839,92.406,3.939,2.9396e-05,4168.9
1,6,4,0.826,19,3,0.30638,9.4395,351.82,5020.7,0.17106,0.054868,0.087213,1.7065,1273.4,4.7239e+09,0.011561,0.019309,62.353,21.837,6.2754,63.616,1.276,1.9806e-05,1636.6
1,6,5,1.01,11.5,3,0.19741,5.9656,221.69,2859.3,0.14137,0.043119,0.034048,0.72971,492.43,2.0039e+09,0.0080066,0.013574,56.247,18.988,4.6453,49.735,0.58502,1.8134e-05,854.21
1,6,6,1.16,13.3,3,0.15008,5.4344,170.73,2291.5,0.127,0.039246,0.019899,0.82677,288.9,1.3895e+09,0.0075926,0.012183,50.085,16.941,4.0793,43.79,0.37684,1.663e-05,607.78
1,7,1,0.511,88.9,3,1.1808,27.111,1499,21294,0.43884,0.15859,1.1848,7.2364,17546,4.6469e+10,0.041778,0.081676,110.07,46.858,21.766,152.09,10.327,5.3031e-05,11855
1,7,2,0.568,67.6,3,0.84217,19.196,1023.8,13761,0.36074,0.11892,0.62495,4.1601,9231.7,2.4666e+10,0.032162,0.055374,97.291,38.88,15.746,127.75,6.3765,3.7644e-05,6832.9
1,7,3,0.68,55.1,3,0.49556,10.953,586.41,8272.1,0.25336,0.079052,0.23417,1.6925,3489,1.1263e+10,0.019144,0.030757,76.178,28.482,9.5829,96.721,3.0083,2.6172e-05,3140.5
1,7,4,0.87,20,3,0.22371,6.7694,253.36,3688.9,0.14964,0.046451,0.048756,0.84898,717.07,2.8725e+09,0.0094236,0.015475,57.221,19.696,5.1672,57.523,0.83429,1.6374e-05,1161.1
1,7,5,1.04,39.2,3,0.13822,4.0981,155.07,2363.7,0.11682,0.036456,0.018266,0.42037,271.2,1.4122e+09,0.006531,0.010467,49.403,16.476,3.8048,41.005,0.37954,1.443e-05,522.68
1,7,6,1.23,11.4,3,0.10493,3.6617,118.33,1565.4,0.097391,0.032113,0.011474,0.47801,168.54,7.191e+08,0.0053865,0.0093606,43.731,14.584,3.3085,34.609,0.25007,1.2464e-05,388.23
1,8,1,0.5,171,3,0.98374,22.805,1224.9,17551,0.3712,0.13516,0.9035,5.5108,13481,3.4258e+10,0.033521,0.064928,104.85,42.961,18.759,135.21,8.9112,4.1397e-05,8639.7
1,8,2,0.547,104,3,0.80948,17.434,1002.8,14636,0.33223,0.11647,0.63288,3.4267,9513.6,2.3619e+10,0.02693,0.053109,95.638,37.909,15.722,124.09,6.8479,3.7955e-05,6627.5
1,8,3,0.659,40.9,3,0.48665,12.468,586.07,8407.1,0.24976,0.080213,0.22854,2.1044,3356,9.9993e+09,0.018536,0.032523,78.523,29.215,9.9836,88.361,3.2187,2.9023e-05,3077.8
1,8,4,0.822,29,3,0.2549,7.5778,295.32,4188.1,0.16225,0.0509,0.06183,1.0742,903.97,3.3006e+09,0.010789,0.017678,61.326,21.223,5.7738,61.236,1.1271,1.8875e-05,1198.3
1,8,5,0.938,46.9,3,0.19824,5.9004,221.09,2627.9,0.14583,0.04496,0.030294,0.69005,440.81,1.7835e+09,0.0086252,0.014022,59.883,20.149,4.8838,48.218,0.67462,1.9306e-05,801.12
1,8,6,1.14,41,3,0.12656,3.9693,143.81,1768.3,0.12315,0.039848,0.013572,0.37965,197.9,8.723e+08,0.006988,0.012247,51.693,17.525,4.0739,44.158,0.30051,1.5461e-05,491.9
2,1,2,0.6,69.5,3,2.6168,72.299,3362,45462,0.6075,0.20713,4.1781,53.426,75725,1.7718e+11,0.080487,0.12373,109.26,50.964,29.707,209.61,18.16,8.3565e-05,69864
2,1,3,0.658,42.1,3,1.9785,56.841,2517.3,33092,0.48931,0.16669,2.4864,35.17,45040,1.1213e+11,0.060006,0.09507,96.857,42.77,23.217,170.75,12.542,6.6707e-05,46498
2,1,4,0.85,23,3,0.9997,35.442,1269.6,16172,0.3335,0.1065,0.62584,17.827,11025,3.2161e+10,0.034428,0.05015,76.3,30.283,13.189,112.82,4.4204,4.5454e-05,17319
2,1,5,1.01,11.5,3,0.55494,16.979,695.73,8908,0.24442,0.074392,0.17919,5.0783,3124.7,1.2382e+10,0.020914,0.02709,63.458,23.198,8.1153,82.664,1.5114,3.7205e-05,7063.4
2,1,6,1.23,14.1,3,0.3903,13.979,483.03,5669.3,0.20483,0.065353,0.09678,4.6879,1687.8,6.4358e+09,0.016241,0.024657,55.198,20.06,6.8038,67.429,0.81493,3.1893e-05,4618.4
2,2,2,0.565,135,3,3.2376,87.867,4247.6,50305,0.70199,0.24177,5.9955,64.816,1.0983e+05,2.0871e+11,0.093093,0.15033,127.67,59.836,36.661,232.37,24.04,9.9627e-05,91359
2,2,3,0.642,84.7,3,2.0221,58.874,2617.3,33942,0.51156,0.17496,2.699,38.641,50630,1.1493e+11,0.062662,0.10209,97.894,43.883,24.402,170.64,13.176,6.9374e-05,50348
2,2,4,0.836,45.1,3,0.9658,30.444,1244.3,15885,0.34114,0.1089,0.55596,13.942,10687,3.0817e+10,0.034284,0.050087,74.623,29.78,13.199,110.32,4.1329,4.9329e-05,16816
2,2,5,1.02,45.5,3,0.58351,18.009,732.6,10323,0.24525,0.07761,0.22559,5.9711,4114.9,1.5307e+10,0.020534,0.031166,61.183,22.992,8.6037,84.115,1.7033,3.7013e-05,7988.2
2,2,6,1.21,44.8,3,0.42322,14.148,525.79,6826.7,0.22279,0.065706,0.11794,4.4801,2097,8.0238e+09,0.017803,0.02521,55.539,20.239,6.9507,72.082,0.90529,3.3915e-05,5269.2
2,2,7,1.4,29.7,3,0.35984,12.469,446.51,5213.3,0.20733,0.071186,0.082451,3.6843,1425.4,5.8238e+09,0.016016,0.02853,55.591,20.749,7.1774,69.454,0.62999,3.2745e-05,3961.1
2,3,2,0.583,76.2,3,3.3389,62.481,4523.4,55703,0.97494,0.25149,6.5608,40.76,1.4063e+05,2.6568e+11,0.18492,0.16688,114.55,58.201,35.223,345.48,20.271,0.00010061,1.2555e+05
2,3,3,0.695,40.3,3,2.3284,43.532,3115.6,36393,0.81358,0.20642,3.1295,21.858,64915,1.3271e+11,0.14188,0.12325,101.19,48.166,26.341,292.43,11.507,8.0925e-05,72100
2,3,4,0.872,78.7,3,1.1517,28.145,1515.9,17301,0.53061,0.13193,0.76639,12.165,15468,3.7098e+10,0.075035,0.065704,79.371,33.245,15.299,191.63,3.8692,5.6451e-05,25218
2,3,5,1.03,15.6,3,0.67875,17.171,894.35,10573,0.39375,0.090178,0.28577,5.9155,5598.4,1.7391e+10,0.049682,0.040051,61.654,24.274,9.937,133.66,1.6697,4.5608e-05,11954
2,3,6,1.22,0.115,3,0.45937,11.731,597.25,7666.9,0.32336,0.074798,0.13306,3.4609,2612.6,1.0366e+10,0.039895,0.031788,52.548,20.202,7.7905,109.95,0.82917,3.7649e-05,7023.8
2,3,7,1.39,25,3,0.39726,10.089,508.68,5788,0.3093,0.075986,0.09888,2.9636,1841.3,6.8234e+09,0.038016,0.03211,52.206,20.068,7.6874,108.6,0.62015,3.532e-05,5541.8
2,4,2,0.632,44.7,3,2.36,67.823,3067.1,36627,0.60457,0.20641,3.2789,48.542,61988,1.2532e+11,0.075455,0.12451,106.58,49.373,28.369,211.92,15.284,8.0511e-05,63547
2,4,3,0.711,35.2,3,1.7879,51.379,2307.4,27867,0.51615,0.16794,1.8946,31.328,36129,8.316e+10,0.059986,0.09136,94.09,41.304,21.821,176.95,9.8742,6.9885e-05,42973
2,4,4,0.879,17.2,3,0.85801,29.142,1097.4,14082,0.30914,0.099363,0.45863,13.91,8666.9,2.4508e+10,0.029846,0.044593,70.295,27.627,11.752,100.26,3.1991,4.4507e-05,15177
2,4,5,1.08,8.87,3,0.55877,20.858,698.68,8487.5,0.23895,0.074538,0.21293,8.7962,3736.3,1.1496e+10,0.02028,0.029681,60.38,22.426,8.3102,77.615,1.5965,3.6652e-05,7867.1
2,4,6,1.29,0.553,3,0.34053,9.9883,423.04,5339.4,0.19376,0.060831,0.07686,2.2279,1373.5,5.5587e+09,0.014211,0.022407,52.761,19.054,6.2673,65.049,0.6647,2.9148e-05,3833.3
2,5,1,0.542,168,3,4.6118,91.382,6122.6,87519,0.96337,0.28785,12.444,80.41,2.4072e+05,5.4275e+11,0.15968,0.19574,125.6,66.566,45.312,322.29,34.331,0.00012669,1.678e+05
2,5,2,0.616,104,3,3.6259,74.817,4754,57289,0.88056,0.26731,7.2105,51.507,1.3857e+05,2.864e+11,0.13199,0.1709,122.66,61.916,38.347,311.93,23.821,0.00010961,1.1343e+05
2,5,3,0.689,83.1,3,2.4797,55.057,3208.7,39265,0.67495,0.20477,3.5389,33.015,67485,1.5247e+11,0.090323,0.12165,100.64,47.54,27.285,230.6,13.571,8.6781e-05,67143
2,5,4,0.884,51.6,3,1.0163,28.88,1313.8,16848,0.38458,0.11047,0.6887,14.46,13070,3.5281e+10,0.042102,0.054399,68.958,28.429,13.16,132.1,3.577,4.9044e-05,19410
2,5,5,1.07,28.3,3,0.61733,16.096,781.93,9247.6,0.29176,0.079145,0.23845,5.3754,4385.3,1.3751e+10,0.025737,0.032996,57.337,21.944,8.8065,102.79,1.5639,4.0108e-05,8746.6
2,5,6,1.27,28.9,3,0.44387,13.02,562.63,6368.9,0.26814,0.07287,0.1243,4.1654,2270.5,7.7317e+09,0.022343,0.029812,54.043,20.524,7.6523,95.74,0.85243,3.5695e-05,5662.4
2,6,1,0.558,79.5,3,3.7972,97.128,5033.6,72942,0.8092,0.26322,8.2914,82.904,1.552e+05,3.8869e+11,0.11724,0.17222,127.1,63.646,41.596,278.95,30.845,0.00010786,1.1834e+05
2,6,2,0.621,73.6,3,2.6018,69.483,3444,46172,0.66724,0.21154,4.159,45.353,76880,1.9168e+11,0.084023,0.12745,111.8,52.366,30.746,231.93,18.48,8.6542e-05,67558
2,6,3,0.706,36.9,3,1.7265,45.953,2226.3,30897,0.48903,0.15234,1.9765,25.231,36386,9.7601e+10,0.057067,0.084666,87.139,38.345,20.693,165.56,9.9667,6.5628e-05,39227
2,6,4,0.809,38.2,3,1.1058,32.735,1404.2,18561,0.35479,0.10778,0.7574,15.208,13720,4.1217e+10,0.034272,0.052575,73.929,29.803,13.755,114.41,4.881,5.246e-05,19576
2,6,5,0.996,11.8,3,0.65064,20.755,823.96,10730,0.27235,0.083447,0.25517,8.6913,4580,1.6681e+10,0.022154,0.03391,62.662,23.657,9.3561,87.401,1.7913,4.4026e-05,9324.1
2,6,6,1.16,5.6,3,0.4422,14.52,548.59,6790.8,0.23767,0.071395,0.11748,4.8154,2049.6,8.3323e+09,0.018456,0.027516,55.696,20.597,7.4805,77.64,0.92015,3.7244e-05,5216.3
2,7,1,0.499,164,3,3.495,89.059,4684.6,61871,0.75391,0.25631,7.2846,67.96,1.4031e+05,2.8355e+11,0.10202,0.16543,125.26,62.008,39.118,267.95,26.248,0.00010594,1.1187e+05
2,7,2,0.525,133,3,3.5576,93.043,4714,59704,0.79588,0.26078,7.4419,72.954,1.423e+05,2.7723e+11,0.1092,0.16842,128.8,63.52,39.515,262.45,26.149,0.00011442,1.1357e+05
2,7,3,0.639,71.1,3,1.8912,53.795,2444.8,34093,0.50734,0.1632,2.2616,30.456,44001,1.0747e+11,0.058411,0.095526,95.891,42.251,22.679,175.89,11.05,6.6783e-05,48766
2,7,4,0.84,35.1,3,0.91399,31.221,1154.1,14580,0.33387,0.10426,0.53769,14.581,9966.9,2.7425e+10,0.031438,0.048939,72.374,28.728,12.512,114.04,3.301,4.7076e-05,16856
2,7,5,1.03,36.7,3,0.54545,17.526,688.16,9008.7,0.24971,0.077408,0.18813,6.1975,3491.9,1.2581e+10,0.020373,0.031365,57.887,21.941,8.4964,83.446,1.4059,3.8486e-05,7764.8
2,7,6,1.2,33.5,3,0.41281,12.753,519.46,6747.5,0.22883,0.070279,0.10312,3.9036,1879.6,7.9441e+09,0.017023,0.027401,53.978,20.215,7.3979,77.269,0.82748,3.4011e-05,5040.7
2,8,1,0.536,173,3,3.4833,88.843,4610.8,58821,0.77502,0.25668,6.9907,68.678,1.3577e+05,2.6103e+11,0.1054,0.1643,125.03,61.015,38.835,265.31,25.683,0.00010494,1.129e+05
2,8,2,0.568,127,3,2.8596,74.577,3774.5,48503,0.67645,0.22704,4.9999,52.248,96083,1.9749e+11,0.087699,0.14222,113.8,54.412,33.106,232.98,20.127,9.4997e-05,87313
2,8,3,0.671,64,3,1.9836,53.315,2553.1,33719,0.51283,0.17242,2.4544,30.566,44812,1.0599e+11,0.058838,0.09851,97.527,43.127,23.625,180.77,11.624,7.3232e-05,48506
2,8,4,0.833,40.2,3,1.006,31.265,1273.6,16088,0.34874,0.11217,0.65595,14.543,11847,3.1811e+10,0.033029,0.052751,74.999,30.06,13.473,122.45,3.9957,4.8571e-05,17547
2,8,5,0.999,55,3,0.61559,21.469,778.96,9971.5,0.25452,0.076837,0.28349,9.2579,5078.5,1.5419e+10,0.021424,0.03195,58.699,22.273,8.7381,87.495,1.9444,3.6239e-05,9253.1
2,8,6,1.14,24.1,3,0.4633,14.494,583.24,6656.2,0.24008,0.069811,0.12752,4.5589,2290.1,7.9074e+09,0.01894,0.026056,56.307,20.842,7.4031,83.523,1.0541,3.5913e-05,5692
3,1,2,0.611,65.8,3,5.0971,147.91,6579.7,90838,0.84014,0.26151,15.54,216.07,2.8175e+05,7.2079e+11,0.14319,0.16993,119.89,60.318,42.058,288.55,33.547,0.00012177,1.9434e+05
3,1,3,0.702,54.4,3,2.9963,104.86,3841.8,53566,0.57587,0.17982,5.8693,131.5,1.0485e+05,2.837e+11,0.086404,0.10795,94.392,43.417,26.165,196.01,16.234,8.2078e-05,92625
3,1,4,0.842,33.3,3,1.8258,67.825,2313.5,30606,0.42743,0.1315,2.0583,71.23,37724,1.0947e+11,0.055592,0.069983,77.428,32.924,16.892,134.78,7.0688,6.5468e-05,46377
3,1,5,1.04,31.5,3,1.1414,42.037,1442.7,18194,0.34729,0.10027,0.75484,35.345,13266,4.7224e+10,0.038182,0.043742,66.031,26.08,11.366,120.5,3.1065,5.3223e-05,22039
3,1,6,1.19,26.1,3,0.84158,28.655,1044.3,13097,0.28351,0.08533,0.42328,17.99,7649.4,2.8393e+10,0.028713,0.037537,57.867,22.53,9.242,96.391,1.7826,4.5247e-05,15456
3,1,7,1.43,2.6,3,0.57768,20.198,712.93,9163.3,0.22713,0.077028,0.22649,11.343,3938.8,1.682e+10,0.021422,0.032592,52.44,20.162,7.8003,75.399,1.0077,3.7682e-05,8558.1
3,2,2,0.574,174,3,6.0009,180.45,7980.2,1.0626e+05,0.93798,0.28952,21.033,281.42,4.0033e+05,8.3713e+11,0.15676,0.19816,133.36,68.148,50.155,308.28,43.686,0.00013723,2.566e+05
3,2,3,0.65,121,3,3.9382,113.07,5137.3,67575,0.67991,0.21356,10.32,145.81,1.948e+05,4.2958e+11,0.10369,0.1368,103.71,50.033,33.109,217.34,23.578,0.00010141,1.4741e+05
3,2,4,0.848,59.5,3,2.0581,67.619,2611.7,34715,0.45727,0.13523,2.7511,67.27,50356,1.4504e+11,0.058284,0.074917,77.539,33.706,17.936,152.24,8.4473,6.8019e-05,53947
3,2,5,0.991,70.8,3,1.2651,43.101,1598.3,20922,0.35137,0.10102,1.0128,35.912,18313,6.5763e+10,0.039172,0.046562,65.174,26.162,12.002,116.39,3.8108,5.4362e-05,25088
